date,Expédition colis,isPartial
2021-09-26,0,False
2021-09-27,0,False
2021-09-28,40,False
2021-09-29,42,False
2021-09-30,0,False
2021-10-01,0,False
2021-10-02,0,False
2021-10-03,16,False
2021-10-04,30,False
2021-10-05,23,False
2021-10-06,20,False
2021-10-07,0,False
2021-10-08,0,False
2021-10-09,0,False
2021-10-10,0,False
2021-10-11,0,False
2021-10-12,0,False
2021-10-13,0,False
2021-10-14,0,False
2021-10-15,0,False
2021-10-16,0,False
2021-10-17,0,False
2021-10-18,0,False
2021-10-19,34,False
2021-10-20,0,False
2021-10-21,0,False
2021-10-22,0,False
2021-10-23,0,False
2021-10-24,0,False
2021-10-25,39,False
2021-10-26,0,False
2021-10-27,0,False
2021-10-28,17,False
2021-10-29,16,False
2021-10-30,0,False
2021-10-31,0,False
2021-11-01,0,False
2021-11-02,0,False
2021-11-03,31,False
2021-11-04,0,False
2021-11-05,16,False
2021-11-06,0,False
2021-11-07,0,False
2021-11-08,39,False
2021-11-09,0,False
2021-11-10,28,False
2021-11-11,0,False
2021-11-12,0,False
2021-11-13,0,False
2021-11-14,0,False
2021-11-15,0,False
2021-11-16,18,False
2021-11-17,0,False
2021-11-18,0,False
2021-11-19,0,False
2021-11-20,0,False
2021-11-21,37,False
2021-11-22,0,False
2021-11-23,35,False
2021-11-24,21,False
2021-11-25,19,False
2021-11-26,23,False
2021-11-27,0,False
2021-11-28,0,False
2021-11-29,0,False
2021-11-30,0,False
2021-12-01,0,False
2021-12-02,0,False
2021-12-03,29,False
2021-12-04,19,False
2021-12-05,0,False
2021-12-06,0,False
2021-12-07,0,False
2021-12-08,0,False
2021-12-09,0,False
2021-12-10,0,False
2021-12-11,0,False
2021-12-12,0,False
2021-12-13,21,False
2021-12-14,0,False
2021-12-15,19,False
2021-12-16,0,False
2021-12-17,0,False
2021-12-18,0,False
2021-12-19,0,False
2021-12-20,0,False
2021-12-21,0,False
2021-12-22,100,False
2021-12-23,0,False
2021-12-24,0,False
2021-12-25,0,False
