date,Expédition colis,isPartial
2020-03-29,0,False
2020-03-30,42,False
2020-03-31,0,False
2020-04-01,0,False
2020-04-02,36,False
2020-04-03,0,False
2020-04-04,0,False
2020-04-05,0,False
2020-04-06,0,False
2020-04-07,0,False
2020-04-08,0,False
2020-04-09,68,False
2020-04-10,58,False
2020-04-11,0,False
2020-04-12,0,False
2020-04-13,31,False
2020-04-14,19,False
2020-04-15,0,False
2020-04-16,0,False
2020-04-17,0,False
2020-04-18,0,False
2020-04-19,47,False
2020-04-20,0,False
2020-04-21,45,False
2020-04-22,100,False
2020-04-23,0,False
2020-04-24,0,False
2020-04-25,0,False
2020-04-26,29,False
2020-04-27,0,False
2020-04-28,65,False
2020-04-29,0,False
2020-04-30,0,False
2020-05-01,0,False
2020-05-02,0,False
2020-05-03,0,False
2020-05-04,0,False
2020-05-05,75,False
2020-05-06,0,False
2020-05-07,0,False
2020-05-08,58,False
2020-05-09,0,False
2020-05-10,0,False
2020-05-11,0,False
2020-05-12,0,False
2020-05-13,37,False
2020-05-14,29,False
2020-05-15,0,False
2020-05-16,0,False
2020-05-17,0,False
2020-05-18,44,False
2020-05-19,23,False
2020-05-20,28,False
2020-05-21,0,False
2020-05-22,0,False
2020-05-23,0,False
2020-05-24,0,False
2020-05-25,0,False
2020-05-26,63,False
2020-05-27,0,False
2020-05-28,0,False
2020-05-29,20,False
2020-05-30,25,False
2020-05-31,0,False
2020-06-01,0,False
2020-06-02,0,False
2020-06-03,0,False
2020-06-04,20,False
2020-06-05,0,False
2020-06-06,0,False
2020-06-07,0,False
2020-06-08,0,False
2020-06-09,0,False
2020-06-10,20,False
2020-06-11,0,False
2020-06-12,0,False
2020-06-13,0,False
2020-06-14,42,False
2020-06-15,0,False
2020-06-16,31,False
2020-06-17,0,False
2020-06-18,0,False
2020-06-19,0,False
2020-06-20,27,False
2020-06-21,25,False
2020-06-22,21,False
2020-06-23,0,False
2020-06-24,29,False
2020-06-25,0,False
2020-06-26,57,False
2020-06-27,0,False
