date,Service de livraison,isPartial
2019-09-29,0,False
2019-09-30,22,False
2019-10-01,28,False
2019-10-02,0,False
2019-10-03,0,False
2019-10-04,20,False
2019-10-05,30,False
2019-10-06,0,False
2019-10-07,64,False
2019-10-08,23,False
2019-10-09,25,False
2019-10-10,0,False
2019-10-11,30,False
2019-10-12,66,False
2019-10-13,49,False
2019-10-14,67,False
2019-10-15,19,False
2019-10-16,38,False
2019-10-17,35,False
2019-10-18,0,False
2019-10-19,31,False
2019-10-20,0,False
2019-10-21,0,False
2019-10-22,26,False
2019-10-23,0,False
2019-10-24,50,False
2019-10-25,28,False
2019-10-26,0,False
2019-10-27,0,False
2019-10-28,0,False
2019-10-29,28,False
2019-10-30,66,False
2019-10-31,0,False
2019-11-01,0,False
2019-11-02,39,False
2019-11-03,0,False
2019-11-04,0,False
2019-11-05,17,False
2019-11-06,30,False
2019-11-07,39,False
2019-11-08,19,False
2019-11-09,0,False
2019-11-10,0,False
2019-11-11,44,False
2019-11-12,75,False
2019-11-13,0,False
2019-11-14,0,False
2019-11-15,0,False
2019-11-16,22,False
2019-11-17,0,False
2019-11-18,18,False
2019-11-19,42,False
2019-11-20,38,False
2019-11-21,22,False
2019-11-22,0,False
2019-11-23,24,False
2019-11-24,0,False
2019-11-25,0,False
2019-11-26,26,False
2019-11-27,73,False
2019-11-28,0,False
2019-11-29,0,False
2019-11-30,45,False
2019-12-01,0,False
2019-12-02,23,False
2019-12-03,0,False
2019-12-04,29,False
2019-12-05,76,False
2019-12-06,0,False
2019-12-07,88,False
2019-12-08,40,False
2019-12-09,0,False
2019-12-10,0,False
2019-12-11,40,False
2019-12-12,56,False
2019-12-13,24,False
2019-12-14,0,False
2019-12-15,27,False
2019-12-16,35,False
2019-12-17,0,False
2019-12-18,0,False
2019-12-19,29,False
2019-12-20,61,False
2019-12-21,59,False
2019-12-22,0,False
2019-12-23,100,False
2019-12-24,0,False
2019-12-25,0,False
2019-12-26,0,False
2019-12-27,0,False
2019-12-28,26,False
