date,Expédition colis,isPartial
2018-12-30,62,False
2018-12-31,0,False
2019-01-01,0,False
2019-01-02,78,False
2019-01-03,32,False
2019-01-04,0,False
2019-01-05,56,False
2019-01-06,0,False
2019-01-07,0,False
2019-01-08,0,False
2019-01-09,0,False
2019-01-10,0,False
2019-01-11,0,False
2019-01-12,0,False
2019-01-13,0,False
2019-01-14,0,False
2019-01-15,0,False
2019-01-16,0,False
2019-01-17,53,False
2019-01-18,54,False
2019-01-19,0,False
2019-01-20,0,False
2019-01-21,0,False
2019-01-22,60,False
2019-01-23,0,False
2019-01-24,80,False
2019-01-25,74,False
2019-01-26,49,False
2019-01-27,92,False
2019-01-28,0,False
2019-01-29,0,False
2019-01-30,0,False
2019-01-31,87,False
2019-02-01,59,False
2019-02-02,0,False
2019-02-03,0,False
2019-02-04,50,False
2019-02-05,0,False
2019-02-06,0,False
2019-02-07,0,False
2019-02-08,43,False
2019-02-09,0,False
2019-02-10,88,False
2019-02-11,0,False
2019-02-12,40,False
2019-02-13,0,False
2019-02-14,0,False
2019-02-15,0,False
2019-02-16,0,False
2019-02-17,0,False
2019-02-18,0,False
2019-02-19,0,False
2019-02-20,0,False
2019-02-21,0,False
2019-02-22,0,False
2019-02-23,0,False
2019-02-24,0,False
2019-02-25,0,False
2019-02-26,0,False
2019-02-27,0,False
2019-02-28,0,False
2019-03-01,0,False
2019-03-02,0,False
2019-03-03,100,False
2019-03-04,32,False
2019-03-05,62,False
2019-03-06,0,False
2019-03-07,95,False
2019-03-08,0,False
2019-03-09,0,False
2019-03-10,38,False
2019-03-11,56,False
2019-03-12,0,False
2019-03-13,0,False
2019-03-14,0,False
2019-03-15,73,False
2019-03-16,86,False
2019-03-17,80,False
2019-03-18,34,False
2019-03-19,0,False
2019-03-20,68,False
2019-03-21,0,False
2019-03-22,62,False
2019-03-23,58,False
2019-03-24,0,False
2019-03-25,0,False
2019-03-26,58,False
2019-03-27,41,False
2019-03-28,0,False
2019-03-29,0,False
2019-03-30,0,False
