date,Expédition colis,isPartial
2018-07-01,0,False
2018-07-02,0,False
2018-07-03,0,False
2018-07-04,0,False
2018-07-05,0,False
2018-07-06,24,False
2018-07-07,0,False
2018-07-08,0,False
2018-07-09,0,False
2018-07-10,0,False
2018-07-11,0,False
2018-07-12,0,False
2018-07-13,35,False
2018-07-14,0,False
2018-07-15,0,False
2018-07-16,0,False
2018-07-17,0,False
2018-07-18,0,False
2018-07-19,0,False
2018-07-20,0,False
2018-07-21,0,False
2018-07-22,0,False
2018-07-23,0,False
2018-07-24,0,False
2018-07-25,0,False
2018-07-26,0,False
2018-07-27,0,False
2018-07-28,0,False
2018-07-29,81,False
2018-07-30,79,False
2018-07-31,0,False
2018-08-01,43,False
2018-08-02,0,False
2018-08-03,22,False
2018-08-04,45,False
2018-08-05,0,False
2018-08-06,0,False
2018-08-07,0,False
2018-08-08,0,False
2018-08-09,0,False
2018-08-10,0,False
2018-08-11,0,False
2018-08-12,100,False
2018-08-13,0,False
2018-08-14,41,False
2018-08-15,49,False
2018-08-16,0,False
2018-08-17,0,False
2018-08-18,0,False
2018-08-19,0,False
2018-08-20,27,False
2018-08-21,0,False
2018-08-22,34,False
2018-08-23,57,False
2018-08-24,37,False
2018-08-25,0,False
2018-08-26,0,False
2018-08-27,0,False
2018-08-28,0,False
2018-08-29,0,False
2018-08-30,70,False
2018-08-31,0,False
2018-09-01,0,False
2018-09-02,0,False
2018-09-03,0,False
2018-09-04,0,False
2018-09-05,35,False
2018-09-06,25,False
2018-09-07,23,False
2018-09-08,0,False
2018-09-09,0,False
2018-09-10,26,False
2018-09-11,0,False
2018-09-12,0,False
2018-09-13,0,False
2018-09-14,0,False
2018-09-15,0,False
2018-09-16,0,False
2018-09-17,0,False
2018-09-18,0,False
2018-09-19,0,False
2018-09-20,0,False
2018-09-21,0,False
2018-09-22,28,False
2018-09-23,0,False
2018-09-24,65,False
2018-09-25,0,False
2018-09-26,0,False
2018-09-27,0,False
2018-09-28,0,False
2018-09-29,0,False
