date,Retard livraison,isPartial
2018-12-30,0,False
2018-12-31,0,False
2019-01-01,0,False
2019-01-02,40,False
2019-01-03,0,False
2019-01-04,65,False
2019-01-05,0,False
2019-01-06,80,False
2019-01-07,89,False
2019-01-08,86,False
2019-01-09,50,False
2019-01-10,0,False
2019-01-11,0,False
2019-01-12,62,False
2019-01-13,22,False
2019-01-14,43,False
2019-01-15,0,False
2019-01-16,0,False
2019-01-17,42,False
2019-01-18,93,False
2019-01-19,26,False
2019-01-20,0,False
2019-01-21,46,False
2019-01-22,0,False
2019-01-23,0,False
2019-01-24,76,False
2019-01-25,0,False
2019-01-26,58,False
2019-01-27,0,False
2019-01-28,33,False
2019-01-29,33,False
2019-01-30,47,False
2019-01-31,72,False
2019-02-01,0,False
2019-02-02,0,False
2019-02-03,48,False
2019-02-04,0,False
2019-02-05,38,False
2019-02-06,50,False
2019-02-07,0,False
2019-02-08,0,False
2019-02-09,29,False
2019-02-10,26,False
2019-02-11,46,False
2019-02-12,46,False
2019-02-13,56,False
2019-02-14,92,False
2019-02-15,45,False
2019-02-16,0,False
2019-02-17,0,False
2019-02-18,35,False
2019-02-19,30,False
2019-02-20,80,False
2019-02-21,0,False
2019-02-22,49,False
2019-02-23,0,False
2019-02-24,41,False
2019-02-25,48,False
2019-02-26,41,False
2019-02-27,31,False
2019-02-28,0,False
2019-03-01,48,False
2019-03-02,28,False
2019-03-03,0,False
2019-03-04,45,False
2019-03-05,26,False
2019-03-06,95,False
2019-03-07,0,False
2019-03-08,51,False
2019-03-09,31,False
2019-03-10,27,False
2019-03-11,50,False
2019-03-12,0,False
2019-03-13,61,False
2019-03-14,44,False
2019-03-15,93,False
2019-03-16,0,False
2019-03-17,36,False
2019-03-18,0,False
2019-03-19,26,False
2019-03-20,0,False
2019-03-21,0,False
2019-03-22,31,False
2019-03-23,27,False
2019-03-24,0,False
2019-03-25,79,False
2019-03-26,0,False
2019-03-27,100,False
2019-03-28,0,False
2019-03-29,47,False
2019-03-30,24,False
