date,Service de livraison,isPartial
2022-12-25,0,False
2022-12-26,47,False
2022-12-27,33,False
2022-12-28,24,False
2022-12-29,21,False
2022-12-30,0,False
2022-12-31,40,False
2023-01-01,69,False
2023-01-02,36,False
2023-01-03,56,False
2023-01-04,58,False
2023-01-05,0,False
2023-01-06,38,False
2023-01-07,0,False
2023-01-08,0,False
2023-01-09,0,False
2023-01-10,58,False
2023-01-11,40,False
2023-01-12,33,False
2023-01-13,0,False
2023-01-14,21,False
2023-01-15,0,False
2023-01-16,33,False
2023-01-17,31,False
2023-01-18,22,False
2023-01-19,24,False
2023-01-20,0,False
2023-01-21,23,False
2023-01-22,0,False
2023-01-23,72,False
2023-01-24,21,False
2023-01-25,36,False
2023-01-26,53,False
2023-01-27,57,False
2023-01-28,100,False
2023-01-29,47,False
2023-01-30,41,False
2023-01-31,43,False
2023-02-01,37,False
2023-02-02,38,False
2023-02-03,0,False
2023-02-04,0,False
2023-02-05,0,False
2023-02-06,24,False
2023-02-07,0,False
2023-02-08,28,False
2023-02-09,84,False
2023-02-10,31,False
2023-02-11,34,False
2023-02-12,56,False
2023-02-13,27,False
2023-02-14,22,False
2023-02-15,34,False
2023-02-16,43,False
2023-02-17,27,False
2023-02-18,0,False
2023-02-19,41,False
2023-02-20,32,False
2023-02-21,0,False
2023-02-22,18,False
2023-02-23,72,False
2023-02-24,52,False
2023-02-25,26,False
2023-02-26,0,False
2023-02-27,0,False
2023-02-28,26,False
2023-03-01,38,False
2023-03-02,40,False
2023-03-03,50,False
2023-03-04,0,False
2023-03-05,0,False
2023-03-06,51,False
2023-03-07,39,False
2023-03-08,51,False
2023-03-09,25,False
2023-03-10,0,False
2023-03-11,21,False
2023-03-12,40,False
2023-03-13,20,False
2023-03-14,33,False
2023-03-15,34,False
2023-03-16,45,False
2023-03-17,43,False
2023-03-18,0,False
2023-03-19,0,False
2023-03-20,0,False
2023-03-21,52,False
2023-03-22,0,False
2023-03-23,80,False
2023-03-24,38,False
2023-03-25,48,False
