date,Expédition colis,isPartial
2022-06-26,0,False
2022-06-27,0,False
2022-06-28,33,False
2022-06-29,0,False
2022-06-30,0,False
2022-07-01,21,False
2022-07-02,0,False
2022-07-03,0,False
2022-07-04,0,False
2022-07-05,0,False
2022-07-06,0,False
2022-07-07,27,False
2022-07-08,69,False
2022-07-09,41,False
2022-07-10,0,False
2022-07-11,0,False
2022-07-12,0,False
2022-07-13,0,False
2022-07-14,0,False
2022-07-15,0,False
2022-07-16,0,False
2022-07-17,0,False
2022-07-18,58,False
2022-07-19,0,False
2022-07-20,30,False
2022-07-21,0,False
2022-07-22,0,False
2022-07-23,26,False
2022-07-24,36,False
2022-07-25,0,False
2022-07-26,0,False
2022-07-27,0,False
2022-07-28,0,False
2022-07-29,0,False
2022-07-30,36,False
2022-07-31,20,False
2022-08-01,0,False
2022-08-02,0,False
2022-08-03,0,False
2022-08-04,0,False
2022-08-05,0,False
2022-08-06,100,False
2022-08-07,0,False
2022-08-08,0,False
2022-08-09,0,False
2022-08-10,0,False
2022-08-11,0,False
2022-08-12,0,False
2022-08-13,0,False
2022-08-14,0,False
2022-08-15,0,False
2022-08-16,0,False
2022-08-17,0,False
2022-08-18,0,False
2022-08-19,22,False
2022-08-20,0,False
2022-08-21,0,False
2022-08-22,0,False
2022-08-23,0,False
2022-08-24,0,False
2022-08-25,0,False
2022-08-26,0,False
2022-08-27,0,False
2022-08-28,0,False
2022-08-29,0,False
2022-08-30,26,False
2022-08-31,0,False
2022-09-01,0,False
2022-09-02,26,False
2022-09-03,0,False
2022-09-04,0,False
2022-09-05,17,False
2022-09-06,0,False
2022-09-07,40,False
2022-09-08,0,False
2022-09-09,0,False
2022-09-10,0,False
2022-09-11,0,False
2022-09-12,0,False
2022-09-13,0,False
2022-09-14,0,False
2022-09-15,0,False
2022-09-16,0,False
2022-09-17,0,False
2022-09-18,0,False
2022-09-19,17,False
2022-09-20,0,False
2022-09-21,17,False
2022-09-22,0,False
2022-09-23,0,False
2022-09-24,21,False
