date,Retard livraison,isPartial
2019-03-31,0,False
2019-04-01,36,False
2019-04-02,67,False
2019-04-03,39,False
2019-04-04,0,False
2019-04-05,51,False
2019-04-06,27,False
2019-04-07,47,False
2019-04-08,74,False
2019-04-09,86,False
2019-04-10,0,False
2019-04-11,0,False
2019-04-12,36,False
2019-04-13,31,False
2019-04-14,0,False
2019-04-15,32,False
2019-04-16,0,False
2019-04-17,0,False
2019-04-18,34,False
2019-04-19,76,False
2019-04-20,0,False
2019-04-21,0,False
2019-04-22,0,False
2019-04-23,0,False
2019-04-24,89,False
2019-04-25,18,False
2019-04-26,0,False
2019-04-27,0,False
2019-04-28,0,False
2019-04-29,0,False
2019-04-30,28,False
2019-05-01,49,False
2019-05-02,31,False
2019-05-03,43,False
2019-05-04,0,False
2019-05-05,0,False
2019-05-06,39,False
2019-05-07,100,False
2019-05-08,24,False
2019-05-09,54,False
2019-05-10,69,False
2019-05-11,0,False
2019-05-12,39,False
2019-05-13,27,False
2019-05-14,45,False
2019-05-15,19,False
2019-05-16,0,False
2019-05-17,0,False
2019-05-18,0,False
2019-05-19,0,False
2019-05-20,0,False
2019-05-21,95,False
2019-05-22,62,False
2019-05-23,35,False
2019-05-24,30,False
2019-05-25,19,False
2019-05-26,18,False
2019-05-27,0,False
2019-05-28,48,False
2019-05-29,0,False
2019-05-30,0,False
2019-05-31,34,False
2019-06-01,40,False
2019-06-02,17,False
2019-06-03,34,False
2019-06-04,18,False
2019-06-05,39,False
2019-06-06,25,False
2019-06-07,17,False
2019-06-08,0,False
2019-06-09,33,False
2019-06-10,26,False
2019-06-11,0,False
2019-06-12,22,False
2019-06-13,23,False
2019-06-14,51,False
2019-06-15,87,False
2019-06-16,0,False
2019-06-17,37,False
2019-06-18,51,False
2019-06-19,40,False
2019-06-20,39,False
2019-06-21,0,False
2019-06-22,0,False
2019-06-23,31,False
2019-06-24,0,False
2019-06-25,18,False
2019-06-26,40,False
2019-06-27,33,False
2019-06-28,0,False
2019-06-29,0,False
