date,Délai livraison,isPartial
2019-06-30,40,False
2019-07-01,66,False
2019-07-02,43,False
2019-07-03,39,False
2019-07-04,100,False
2019-07-05,35,False
2019-07-06,39,False
2019-07-07,40,False
2019-07-08,44,False
2019-07-09,58,False
2019-07-10,52,False
2019-07-11,57,False
2019-07-12,29,False
2019-07-13,0,False
2019-07-14,0,False
2019-07-15,36,False
2019-07-16,47,False
2019-07-17,36,False
2019-07-18,16,False
2019-07-19,22,False
2019-07-20,31,False
2019-07-21,47,False
2019-07-22,30,False
2019-07-23,80,False
2019-07-24,40,False
2019-07-25,53,False
2019-07-26,24,False
2019-07-27,0,False
2019-07-28,31,False
2019-07-29,52,False
2019-07-30,34,False
2019-07-31,49,False
2019-08-01,40,False
2019-08-02,34,False
2019-08-03,0,False
2019-08-04,15,False
2019-08-05,38,False
2019-08-06,37,False
2019-08-07,81,False
2019-08-08,36,False
2019-08-09,14,False
2019-08-10,35,False
2019-08-11,18,False
2019-08-12,35,False
2019-08-13,0,False
2019-08-14,35,False
2019-08-15,0,False
2019-08-16,14,False
2019-08-17,35,False
2019-08-18,0,False
2019-08-19,75,False
2019-08-20,59,False
2019-08-21,16,False
2019-08-22,29,False
2019-08-23,36,False
2019-08-24,22,False
2019-08-25,0,False
2019-08-26,48,False
2019-08-27,36,False
2019-08-28,33,False
2019-08-29,19,False
2019-08-30,0,False
2019-08-31,0,False
2019-09-01,41,False
2019-09-02,41,False
2019-09-03,51,False
2019-09-04,87,False
2019-09-05,13,False
2019-09-06,71,False
2019-09-07,0,False
2019-09-08,50,False
2019-09-09,23,False
2019-09-10,49,False
2019-09-11,15,False
2019-09-12,34,False
2019-09-13,23,False
2019-09-14,37,False
2019-09-15,24,False
2019-09-16,45,False
2019-09-17,28,False
2019-09-18,44,False
2019-09-19,29,False
2019-09-20,39,False
2019-09-21,48,False
2019-09-22,0,False
2019-09-23,44,False
2019-09-24,51,False
2019-09-25,73,False
2019-09-26,14,False
2019-09-27,35,False
2019-09-28,22,False
