date,Service de livraison,isPartial
2021-03-28,55,False
2021-03-29,0,False
2021-03-30,52,False
2021-03-31,59,False
2021-04-01,62,False
2021-04-02,100,False
2021-04-03,85,False
2021-04-04,41,False
2021-04-05,0,False
2021-04-06,67,False
2021-04-07,54,False
2021-04-08,57,False
2021-04-09,22,False
2021-04-10,49,False
2021-04-11,0,False
2021-04-12,100,False
2021-04-13,41,False
2021-04-14,51,False
2021-04-15,69,False
2021-04-16,82,False
2021-04-17,27,False
2021-04-18,0,False
2021-04-19,70,False
2021-04-20,35,False
2021-04-21,41,False
2021-04-22,94,False
2021-04-23,0,False
2021-04-24,64,False
2021-04-25,0,False
2021-04-26,36,False
2021-04-27,0,False
2021-04-28,39,False
2021-04-29,45,False
2021-04-30,92,False
2021-05-01,0,False
2021-05-02,0,False
2021-05-03,0,False
2021-05-04,44,False
2021-05-05,33,False
2021-05-06,57,False
2021-05-07,63,False
2021-05-08,57,False
2021-05-09,0,False
2021-05-10,22,False
2021-05-11,0,False
2021-05-12,79,False
2021-05-13,0,False
2021-05-14,0,False
2021-05-15,51,False
2021-05-16,27,False
2021-05-17,74,False
2021-05-18,24,False
2021-05-19,71,False
2021-05-20,26,False
2021-05-21,46,False
2021-05-22,40,False
2021-05-23,53,False
2021-05-24,0,False
2021-05-25,61,False
2021-05-26,46,False
2021-05-27,0,False
2021-05-28,0,False
2021-05-29,46,False
2021-05-30,25,False
2021-05-31,38,False
2021-06-01,23,False
2021-06-02,33,False
2021-06-03,0,False
2021-06-04,44,False
2021-06-05,46,False
2021-06-06,29,False
2021-06-07,57,False
2021-06-08,0,False
2021-06-09,0,False
2021-06-10,44,False
2021-06-11,34,False
2021-06-12,0,False
2021-06-13,0,False
2021-06-14,72,False
2021-06-15,52,False
2021-06-16,57,False
2021-06-17,0,False
2021-06-18,73,False
2021-06-19,54,False
2021-06-20,0,False
2021-06-21,0,False
2021-06-22,41,False
2021-06-23,53,False
2021-06-24,61,False
2021-06-25,0,False
2021-06-26,27,False
