date,Service de livraison,isPartial
2019-06-30,28,False
2019-07-01,47,False
2019-07-02,27,False
2019-07-03,57,False
2019-07-04,28,False
2019-07-05,29,False
2019-07-06,39,False
2019-07-07,43,False
2019-07-08,50,False
2019-07-09,0,False
2019-07-10,0,False
2019-07-11,41,False
2019-07-12,49,False
2019-07-13,0,False
2019-07-14,41,False
2019-07-15,46,False
2019-07-16,24,False
2019-07-17,0,False
2019-07-18,19,False
2019-07-19,0,False
2019-07-20,29,False
2019-07-21,0,False
2019-07-22,0,False
2019-07-23,0,False
2019-07-24,39,False
2019-07-25,40,False
2019-07-26,22,False
2019-07-27,0,False
2019-07-28,0,False
2019-07-29,20,False
2019-07-30,48,False
2019-07-31,48,False
2019-08-01,22,False
2019-08-02,0,False
2019-08-03,56,False
2019-08-04,30,False
2019-08-05,32,False
2019-08-06,16,False
2019-08-07,39,False
2019-08-08,41,False
2019-08-09,17,False
2019-08-10,0,False
2019-08-11,0,False
2019-08-12,0,False
2019-08-13,35,False
2019-08-14,31,False
2019-08-15,46,False
2019-08-16,51,False
2019-08-17,0,False
2019-08-18,0,False
2019-08-19,25,False
2019-08-20,26,False
2019-08-21,100,False
2019-08-22,27,False
2019-08-23,0,False
2019-08-24,0,False
2019-08-25,0,False
2019-08-26,28,False
2019-08-27,44,False
2019-08-28,29,False
2019-08-29,88,False
2019-08-30,0,False
2019-08-31,21,False
2019-09-01,0,False
2019-09-02,23,False
2019-09-03,27,False
2019-09-04,17,False
2019-09-05,0,False
2019-09-06,0,False
2019-09-07,61,False
2019-09-08,0,False
2019-09-09,25,False
2019-09-10,0,False
2019-09-11,17,False
2019-09-12,20,False
2019-09-13,24,False
2019-09-14,31,False
2019-09-15,0,False
2019-09-16,42,False
2019-09-17,28,False
2019-09-18,28,False
2019-09-19,31,False
2019-09-20,0,False
2019-09-21,28,False
2019-09-22,15,False
2019-09-23,0,False
2019-09-24,34,False
2019-09-25,0,False
2019-09-26,24,False
2019-09-27,38,False
2019-09-28,20,False
